50,E2,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.674,25.876,0.241,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.977,N,N,N,N,N
50,E2,FALSE,Veh,IL6,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,35,No Amp,,0.000,Y,Y,N,N,N
51,E3,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.811,25.876,0.241,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.982,N,N,N,N,N
51,E3,FALSE,Veh,IL6,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,35,No Amp,,0.000,Y,Y,N,N,N
52,E4,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.192,25.842,0.463,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.982,N,N,N,N,N
52,E4,FALSE,E2,IL6,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
53,E5,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.018,25.842,0.463,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.974,N,N,N,N,N
53,E5,FALSE,E2,IL6,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
54,E6,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.317,25.842,0.463,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.976,N,N,N,N,N
54,E6,FALSE,E2,IL6,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,35,Amp,,0.000,Y,Y,N,N,N
55,E7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.085,25.693,0.383,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.979,N,N,N,N,N
